row_idx,category,id,owner,title,datetaken,tags,latitude,longitude,place_id,img_id,country_code,country,region,subregion,city,cluster_id,text,entities,scene_pred,viewpoint_pred
53,tower,52985237247,143073636@N03,Kobe Port Tower (神戸ポートタワー),1538026728,kobe port tower 神戸ポートタワー 日本 神戸 兵庫,34.682719,135.186705,,tower-34.682719-135.186705-1538026728-143073636@N03-52985237247-n.jpg,JP,Japan,Asia,Eastern Asia,Kobe,1,Kobe Port Tower (神戸ポートタワー) kobe port tower 神戸ポートタワー 日本 神戸 兵庫,"kobe port tower,神戸ホートタワー,kobe port tower,神戸ホートタワー",indoor,ground
54,tower,51139040175,54021454@N05,"Umeda Sky Building, Osaka, Japan 梅田スカイビル、大阪",1517410800,urban tower japan osaka umeda 2018 architectureurban architecturetower countryjapanosaka,34.705325,135.490179,,tower-34.705325-135.490179-1517410800-54021454@N05-51139040175-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,"Umeda Sky Building, Osaka, Japan 梅田スカイビル、大阪 urban tower japan osaka umeda 2018 architectureurban architecturetower countryjapanosaka","umeda sky building,梅田スカイヒル",outdoor,aerial
55,tower,51137729411,109585245@N06,Osaka,1573719349,autumn fall osakashi osaka japan city cityscape asia umedaskybuilding observationdeck evening sunset dusk building architecture skyline skyscraper,34.705147,135.490013,,tower-34.705147-135.490013-1573719349-109585245@N06-51137729411-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,Osaka autumn fall osakashi osaka japan city cityscape asia umedaskybuilding observationdeck evening sunset dusk building architecture skyline skyscraper,"",outdoor,aerial
56,tower,51000484596,109585245@N06,Dusk settles over the land of the rising sun,1573719679,autumn fall cityscapephotography urbanphotography osakashi osaka japan cityscape bay osakabay landoftherisingsun sunset dusk city building architecture skyline skyscraper panorama umedaskybuilding goldenhour,34.705152,135.490002,,tower-34.705152-135.490002-1573719679-109585245@N06-51000484596-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,Dusk settles over the land of the rising sun autumn fall cityscapephotography urbanphotography osakashi osaka japan cityscape bay osakabay landoftherisingsun sunset dusk city building architecture skyline skyscraper panorama umedaskybuilding goldenhour,"",outdoor,aerial
57,tower,50783082262,12477438@N00,A view of the Yodogawa river running to the sea,1571686970,asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,34.705461,135.49048,,tower-34.705461-135.490480-1571686970-12477438@N00-50783082262-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,A view of the Yodogawa river running to the sea asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,"",outdoor,aerial
58,tower,50783081782,12477438@N00,A view of Umeda,1571687395,asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,34.705511,135.490022,,tower-34.705511-135.490022-1571687395-12477438@N00-50783081782-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,A view of Umeda asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,"",outdoor,aerial
59,tower,50782977191,12477438@N00,Gardens and green areas around the base of the building (2),1571692079,asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,34.705141,135.490161,,tower-34.705141-135.490161-1571692079-12477438@N00-50782977191-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,Gardens and green areas around the base of the building (2) asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,skyscraper,outdoor,aerial
60,tower,50782976896,12477438@N00,One of the escalator tubes,1571685572,asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,34.705297,135.490327,,tower-34.705297-135.490327-1571685572-12477438@N00-50782976896-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,One of the escalator tubes asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,"",indoor,ground
61,tower,50782976531,12477438@N00,Part of the doughnut shape observation platform,1571686829,asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,34.705461,135.49048,,tower-34.705461-135.490480-1571686829-12477438@N00-50782976531-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,Part of the doughnut shape observation platform asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,"",outdoor,aerial
62,tower,50783079917,12477438@N00,Tadao Ando’s Wall of Hope (1),1571691440,asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,34.706036,135.490894,,tower-34.706036-135.490894-1571691440-12477438@N00-50783079917-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,Tadao Ando’s Wall of Hope (1) asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,"",outdoor,ground
63,tower,50782975176,12477438@N00,The building with the elevator of glass and the two escalator tubes,1571684592,asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,34.704561,135.490447,,tower-34.704561-135.490447-1571684592-12477438@N00-50782975176-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,The building with the elevator of glass and the two escalator tubes asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,"",outdoor,aerial
64,tower,50783078687,12477438@N00,The two escalator tubes,1571686749,asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,34.705461,135.49048,,tower-34.705461-135.490480-1571686749-12477438@N00-50783078687-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,The two escalator tubes asia japan osaka building sky garden elevator escalator observatoryplatform platform station umeda wall tube green skyline clouds river steel concrete glass trees water skyscraper,"",outdoor,ground
65,tower,50324204333,13879794@N04,Umeda Sky building,1351470959,city reflection tower glass japan metal architecture pattern osaka 2012 osakaprefecture,34.704988,135.490538,,tower-34.704988-135.490538-1351470959-13879794@N04-50324204333-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,Umeda Sky building city reflection tower glass japan metal architecture pattern osaka 2012 osakaprefecture,umeda sky building,outdoor,ground
66,tower,50158388653,9246933@N04,Reflection after the Heavy Rain,1595742773,japan kobe tower reflection,34.68224,135.187518,,tower-34.682240-135.187518-1595742773-9246933@N04-50158388653-n.jpg,JP,Japan,Asia,Eastern Asia,Kobe,1,Reflection after the Heavy Rain japan kobe tower reflection,kobe tower,outdoor,ground
67,tower,49861166501,13879794@N04,Two red-crowned cranes,1351473736,2012 osaka osakaprefecture japan ōsakashi ōsakafu architecture city color construction glass repetition tower pattern skyscraper,34.705113,135.490452,,tower-34.705113-135.490452-1351473736-13879794@N04-49861166501-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,Two red-crowned cranes 2012 osaka osakaprefecture japan ōsakashi ōsakafu architecture city color construction glass repetition tower pattern skyscraper,"",outdoor,aerial
68,tower,49861162771,13893079@N06,That's what I call a through road!,1351473593,2012 osaka osakaprefecture japan ōsakashi ōsakafu architecture city repetition road roof pattern skyscraper,34.705113,135.490452,,tower-34.705113-135.490452-1351473593-13893079@N06-49861162771-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,That's what I call a through road! 2012 osaka osakaprefecture japan ōsakashi ōsakafu architecture city repetition road roof pattern skyscraper,"",outdoor,aerial
69,tower,49861162671,13893079@N06,Two red-crowned cranes,1351473736,2012 osaka osakaprefecture japan ōsakashi ōsakafu architecture city color construction glass repetition tower pattern skyscraper,34.705113,135.490452,,tower-34.705113-135.490452-1351473736-13893079@N06-49861162671-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,Two red-crowned cranes 2012 osaka osakaprefecture japan ōsakashi ōsakafu architecture city color construction glass repetition tower pattern skyscraper,"",outdoor,aerial
70,tower,49851887367,13893079@N06,Something strange,1351477375,japan osaka 2012 osakaprefecture city bridge architecture garden plant reflection glass metal stairs skyscraper pattern,34.705113,135.490452,,tower-34.705113-135.490452-1351477375-13893079@N06-49851887367-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,Something strange japan osaka 2012 osakaprefecture city bridge architecture garden plant reflection glass metal stairs skyscraper pattern,"",outdoor,aerial
71,tower,49851879132,13879794@N04,Something strange,1351477375,japan osaka 2012 osakaprefecture city bridge blue plant reflection glass metal architecture stairs garden skyscraper pattern,34.705113,135.490452,,tower-34.705113-135.490452-1351477375-13879794@N04-49851879132-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,Something strange japan osaka 2012 osakaprefecture city bridge blue plant reflection glass metal architecture stairs garden skyscraper pattern,"",outdoor,aerial
72,tower,49754918377,47402059@N04,梅田スカイビルからの大阪夜景,1567506205,osaka cityscape night view scene scenery scape nighttime skyline city urban downtown midtown umeda sky building kansai japan light architecture landscape aerial birds eye travel tourism trip sightseeing high angle long exposure panorama prospect business real estate picturesque journey beautiful modern metropolis famous landmark scenic tourist attraction skyscraper evening dusk,34.705025,135.490141,,tower-34.705025-135.490141-1567506205-47402059@N04-49754918377-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,梅田スカイビルからの大阪夜景 osaka cityscape night view scene scenery scape nighttime skyline city urban downtown midtown umeda sky building kansai japan light architecture landscape aerial birds eye travel tourism trip sightseeing high angle long exposure panorama prospect business real estate picturesque journey beautiful modern metropolis famous landmark scenic tourist attraction skyscraper evening dusk,梅田スカイヒルからの大阪夜景,outdoor,aerial
73,tower,49754579056,47402059@N04,梅田スカイビルからの大阪夜景,1567503590,osaka cityscape night view scene scenery scape nighttime skyline city urban downtown midtown umeda sky building kansai japan light architecture landscape aerial birds eye travel tourism trip sightseeing high angle long exposure panorama prospect business real estate picturesque journey beautiful modern metropolis famous landmark scenic tourist attraction skyscraper evening dusk,34.704941,135.490311,,tower-34.704941-135.490311-1567503590-47402059@N04-49754579056-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,梅田スカイビルからの大阪夜景 osaka cityscape night view scene scenery scape nighttime skyline city urban downtown midtown umeda sky building kansai japan light architecture landscape aerial birds eye travel tourism trip sightseeing high angle long exposure panorama prospect business real estate picturesque journey beautiful modern metropolis famous landmark scenic tourist attraction skyscraper evening dusk,梅田スカイヒルからの大阪夜景,outdoor,aerial
74,tower,49330342217,68129882@N04,Chemin à suivre,1559944252,kobe japon japan kōbeshi port hyōgo prefecture osaka bay keihanshin metropolitan tower,34.682024,135.187153,,tower-34.682024-135.187153-1559944252-68129882@N04-49330342217-n.jpg,JP,Japan,Asia,Eastern Asia,Kobe,1,Chemin à suivre kobe japon japan kōbeshi port hyōgo prefecture osaka bay keihanshin metropolitan tower,keihanshin metropolitan tower,outdoor,aerial
75,tower,49329648118,68129882@N04,Kobe Port Tower,1559944739,kobe japon japan kōbeshi port hyōgo prefecture osaka bay keihanshin metropolitan tower,34.682659,135.184729,,tower-34.682659-135.184729-1559944739-68129882@N04-49329648118-n.jpg,JP,Japan,Asia,Eastern Asia,Kobe,1,Kobe Port Tower kobe japon japan kōbeshi port hyōgo prefecture osaka bay keihanshin metropolitan tower,"",outdoor,ground
76,tower,49321315882,98763236@N03,DSC01693,1577980608,kobe hyogo prefecture japan port tower waterfront harbourland red tall big blue sky,34.682787,135.186681,,tower-34.682787-135.186681-1577980608-98763236@N03-49321315882-n.jpg,JP,Japan,Asia,Eastern Asia,Kobe,1,DSC01693 kobe hyogo prefecture japan port tower waterfront harbourland red tall big blue sky,"",outdoor,ground
77,tower,49191960293,38381877@N00,梅田 Umeda,1573290142,umeda skybuilding sky building osaka kansai japan kita canon 5d 1740mm polariser bw blackandwhite mono monochrome black white architecture skyscraper city urban abstract,34.705978,135.489825,,tower-34.705978-135.489825-1573290142-38381877@N00-49191960293-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,梅田 Umeda umeda skybuilding sky building osaka kansai japan kita canon 5d 1740mm polariser bw blackandwhite mono monochrome black white architecture skyscraper city urban abstract,"",indoor,ground
78,tower,48934660672,47402059@N04,梅田スカイビルからの大阪都市風景,1531991108,aerial angle architecture birds building business city cityscape district downtown economy estate eye high japan journey landmark landscape metropolis midtown modern office osaka panorama panoramic real scene scenery sightseeing sky skyline skyscraper sunset tourism town travel trip umeda urban view,34.70505,135.490438,,tower-34.705050-135.490438-1531991108-47402059@N04-48934660672-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,梅田スカイビルからの大阪都市風景 aerial angle architecture birds building business city cityscape district downtown economy estate eye high japan journey landmark landscape metropolis midtown modern office osaka panorama panoramic real scene scenery sightseeing sky skyline skyscraper sunset tourism town travel trip umeda urban view,梅田スカイヒルからの大阪都市風景,outdoor,aerial
79,tower,48739953422,101659024@N02,OSAKA Umeda Sky Building,1565915843,osaka japan umeda umedaskybuilding panorama skyscraper hiroshihara,34.70559,135.489513,,tower-34.705590-135.489513-1565915843-101659024@N02-48739953422-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,OSAKA Umeda Sky Building osaka japan umeda umedaskybuilding panorama skyscraper hiroshihara,"",outdoor,aerial
80,tower,48739953452,101659024@N02,OSAKA Umeda Sky Building,1565915195,osaka japan umeda umedaskybuilding panorama skyscraper hiroshihara,34.70559,135.489513,,tower-34.705590-135.489513-1565915195-101659024@N02-48739953452-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,OSAKA Umeda Sky Building osaka japan umeda umedaskybuilding panorama skyscraper hiroshihara,"",outdoor,ground
81,tower,48739953342,101659024@N02,OSAKA Umeda Sky Building,1565916262,osaka japan umeda umedaskybuilding panorama skyscraper hiroshihara,34.70559,135.489513,,tower-34.705590-135.489513-1565916262-101659024@N02-48739953342-n.jpg,JP,Japan,Asia,Eastern Asia,Osaka-shi,0,OSAKA Umeda Sky Building osaka japan umeda umedaskybuilding panorama skyscraper hiroshihara,"",outdoor,ground
