entity_id,wikimedia_url,poi_name,wikidata_id,instance_tag,category,poi_name_tags,geohack_url,latitude,longitude,country_code,country,region,subregion,city,osm_id,nearby_pov_cluster
54,https://commons.wikimedia.org/wiki/Category:K%C5%8Dno_Park,Kōno Park,Q11590958,"[""park""]",other,"神野公園,parc kono,kono-koen,kouno-kouen,kono park,kono park",https://geohack.toolforge.org/geohack.php?pagename=Category:K%C5%8Dno_Park&params=33.26563889_N_130.28202778_E_globe:Earth_&language=en,33.26563889,130.28202778,JP,Japan,Asia,Eastern Asia,Saga-shi,way/176584505,
55,"https://commons.wikimedia.org/wiki/Category:Okunitama-jinja,_Fuchu","Okunitama-jinja, Fuchu",Q611678,"[""Shinto shrine"", ""Shikinai Ronsha"", ""Kokuhei-sha""]",other,"大国魂神社,大國魂神社,大國魂神社,大國魂神社,府中六所宮,武蔵総社六所宮,おおくにたましんしゃ,大国魂神社,大國魂神社(府中市),معبد اوکونیتاما,okunitama-jinja,sanctuaire d'okunitama,sanctuaire d'okunitama (fuchu),okunitama shrine,okunitama shrine (fuchu city),大國魂神社,kuil okunitama,kuil okunitama (fuchu)","https://geohack.toolforge.org/geohack.php?pagename=Category:Okunitama-jinja,_Fuchu&params=35.667333_N_139.479_E_globe:Earth_&language=en",35.667333,139.479,JP,Japan,Asia,Eastern Asia,Kokubunji,,
56,https://commons.wikimedia.org/wiki/Category:Sumiyoshi-jinja_(Iki),Sumiyoshi-jinja (Iki),Q11381863,"[""Shinto shrine"", ""Shikinaisha"", ""Sumiyoshi shrine"", ""Kokuhei-sha""]",other,"住吉神社,住吉神社,sumiyoshi shrine,sumiyoshi-jinja,住吉神社 (壹岐市),sanctuaire de sumiyoshi,kuil sumiyoshi",https://geohack.toolforge.org/geohack.php?pagename=Category:Sumiyoshi-jinja_(Iki)&params=33.788367_N_129.706501_E_globe:Earth_&language=en,33.788367,129.706501,JP,Japan,Asia,Eastern Asia,Karatsu,,
57,"https://commons.wikimedia.org/wiki/Category:Suga_Shrine,_Shinjuku","Suga Shrine, Shinjuku",Q11664822,"[""Shinto shrine"", ""Inari shrine"", ""Gion shrine"", ""Suga shrine""]",other,"須賀神社,suga shrine,suga shrine staircase,suga tapınagı (shinjuku),kuil suga,sanctuaire de suga","https://geohack.toolforge.org/geohack.php?pagename=Category:Suga_Shrine,_Shinjuku&params=35.685305555556_N_139.72244444444_E_globe:Earth_&language=en",35.685305555556,139.72244444444,JP,Japan,Asia,Eastern Asia,Tokyo,,
58,https://commons.wikimedia.org/wiki/Category:Yokohama_Silk_Museum,Yokohama Silk Museum,Q8054642,"[""textile museum""]",other,"yokohama silk museum,silk museum,シルク博物館,財団法人シルクセンター国際貿易観光会館シルク博物館,一般財団法人シルクセンター国際貿易観光会館,シルクセンター国際貿易観光会館,متحف الحرير يوكوهاما,யோககோகாமா படடு அருஙகாடசியகம,yokohama silk museum,yokohama silk museum,yokohama silk museum",https://geohack.toolforge.org/geohack.php?pagename=Category:Yokohama_Silk_Museum&params=35.4476_N_139.645_E_globe:Earth_&language=en,35.4476,139.645,JP,Japan,Asia,Eastern Asia,Yokohama,node/1420813339,
59,https://commons.wikimedia.org/wiki/Category:Tajima_Plateau_Botanical_Gardens,Tajima Plateau Botanical Gardens,Q11381641,"[""botanical garden""]",other,"tajima plateau botanical gardens,tajima highlands botanical gardens,但馬高原植物園,たしま高原植物園,jardin botanico de tajima plateau,jardin botanico de tajima plateau,jardin botanico de tajima plateau,jardin botanico de tajima plateau",https://geohack.toolforge.org/geohack.php?pagename=Category:Tajima_Plateau_Botanical_Gardens&params=35.4214_N_134.572_E_globe:Earth_&language=en,35.4214,134.572,JP,Japan,Asia,Eastern Asia,Toyooka,,
60,https://commons.wikimedia.org/wiki/Category:Shime_Winding_Tower,Shime Winding Tower,Q11490834,"[""headframe""]",tower,"志免鉱業所竪坑櫓,shime winding tower",https://geohack.toolforge.org/geohack.php?pagename=Category:Shime_Winding_Tower&params=33.590361_N_130.486278_E_globe:Earth_&language=en,33.590361,130.486278,JP,Japan,Asia,Eastern Asia,Umi,,
61,https://commons.wikimedia.org/wiki/Category:Numakawa_River_(Shizuoka_Prefecture),Numakawa River (Shizuoka Prefecture),Q11554476,"[""river""]",other,"沼川,numa gawa (suba sa hapon, shizuoka-ken),numakawa river,numagawa river,numa river",https://geohack.toolforge.org/geohack.php?pagename=Category:Numakawa_River_(Shizuoka_Prefecture)&params=35.144812_N_138.695279_E_globe:Earth_&language=en,35.144812,138.695279,JP,Japan,Asia,Eastern Asia,Fuji,relation/18790955,
62,https://commons.wikimedia.org/wiki/Category:Osaka_Museum_of_Natural_History,Osaka Museum of Natural History,Q11440688,"[""natural history museum"", ""academic publisher""]",other,"大阪市立自然史博物館,大阪市立自然史博物館,osaka museum of natural history,omnh,музеи естественнои истории (осака),osaka natuurhistorisch museum,osaka museum of natural history,naravoslovni muzej osake,osaka museum of natural history,museu d'historia natural d'osaka",https://geohack.toolforge.org/geohack.php?pagename=Category:Osaka_Museum_of_Natural_History&params=34.610361_N_135.522611_E_globe:Earth_&language=en,34.610361,135.522611,JP,Japan,Asia,Eastern Asia,Matsubara,way/462894544,
63,https://commons.wikimedia.org/wiki/Category:Yokomineji,Yokomineji,Q11542681,"[""Buddhist temple""]",other,"横峰寺,yokomine-ji temple,yokomine-ji,yokomine-ji,yokomine-ji,wihara yokomine-ji",https://geohack.toolforge.org/geohack.php?pagename=Category:Yokomineji&params=33.837861111111_N_133.11113888889_E_globe:Earth_&language=en,33.837861111111,133.11113888889,JP,Japan,Asia,Eastern Asia,Saijo,,
64,https://commons.wikimedia.org/wiki/Category:Mount_Hobutsu,Mount Hobutsu,Q6921385,"[""mountain""]",other,"mount hobutsu,hobutsu zan,mont hobutsu,mount hobutsu,hobutsu zan,宝仏山,جبل مونت هوبوتسو,寶佛山,mont hobutsu,hobutsu zan",https://geohack.toolforge.org/geohack.php?pagename=Category:Mount_Hobutsu&params=35.233333333333_N_133.46666666667_E_globe:Earth_&language=en,35.233333333333,133.46666666667,JP,Japan,Asia,Eastern Asia,Yonago,,
65,https://commons.wikimedia.org/wiki/Category:Kawamura_Memorial_DIC_Museum_of_Art,Kawamura Memorial DIC Museum of Art,Q6379617,"[""art museum""]",other,"kawamura memorial dic museum of art,dic川村記念美術館,川村記念美術館,kawamura memorial dic museum of art,dic,kawamura dic,dic,dic,dic,kawamura dic,dic,dic,kawamura dic,川村紀念美術館,museu de arte kawamura dic,kawamura dic san'at muzeyi yodgorligi",https://geohack.toolforge.org/geohack.php?pagename=Category:Kawamura_Memorial_DIC_Museum_of_Art&params=35.65325_N_140.22137_E_globe:Earth_&language=en,35.65325,140.22137,JP,Japan,Asia,Eastern Asia,Yotsukaido,node/1420733244,
66,https://commons.wikimedia.org/wiki/Category:Mount_Adatara,Mount Adatara,Q352675,"[""stratovolcano""]",other,"адатара,mont adatara,adatara-yama,mount adatara,mount adatarayama,adatarayama,adatara,അടതാര പർവവതം,mount adatara,adatara,adatarayama,adatara-yama,adatara,adatara,کوه اداتارا,کوه اداتارا,کوه اداتارا,ٹلہ اڈاٹارا,安達太良山,安達太良連峰,adatara,安達太良山,адатара,adatara-yama,adatara,جبل مونت اداتارا,جبل اداتارا,mont adatara,adatara dagı,ადატარას მთა,adatara,dutsen adatara,အဒတရတောင",https://geohack.toolforge.org/geohack.php?pagename=Category:Mount_Adatara&params=37.633333333333_N_140.28333333333_E_globe:Earth_&language=en,37.633333333333,140.28333333333,JP,Japan,Asia,Eastern Asia,Nihommatsu,node/314604464,
67,"https://commons.wikimedia.org/wiki/Category:Imamiya-jinja_(Ukyo-ku,_Kyoto)","Imamiya-jinja (Ukyo-ku, Kyoto)",Q17988913,"[""Shinto shrine""]",other,"今宮神社,imamiya- shrine,imamiya-jinja,imamiya-jinja,kuil imamiya-,sanctuaire d'imamiya-","https://geohack.toolforge.org/geohack.php?pagename=Category:Imamiya-jinja_(Ukyo-ku,_Kyoto)&params=35.0205_N_135.718556_E_globe:Earth_&language=en",35.0205,135.718556,JP,Japan,Asia,Eastern Asia,Kyoto,,
68,https://commons.wikimedia.org/wiki/Category:Shiroyama_Dam,Shiroyama Dam,Q7498964,"[""gravity dam""]",other,"shiroyama dam,城山タム,津久井湖,城山発電所,津久井発電所,津久井湖,城山水壩,shiroyama-damu,diga di shiroyama,bendungan shiroyama,shiroyama toʻgʻoni",https://geohack.toolforge.org/geohack.php?pagename=Category:Shiroyama_Dam&params=35.58583333_N_139.28944444_E_globe:Earth_&language=en,35.58583333,139.28944444,JP,Japan,Asia,Eastern Asia,Hachioji,,
69,https://commons.wikimedia.org/wiki/Category:Chiba_City_Central_Library,Chiba City Central Library,Q11405996,"[""library""]",other,"千葉市中央図書館,chiba city central library",https://geohack.toolforge.org/geohack.php?pagename=Category:Chiba_City_Central_Library&params=35.618222_N_140.114111_E_globe:Earth_&language=en,35.618222,140.114111,JP,Japan,Asia,Eastern Asia,Chiba,node/1420728428,
70,https://commons.wikimedia.org/wiki/Category:%C5%8Cgashima-ji,Ōgashima-ji,Q11439240,"[""Buddhist temple""]",other,"大賀島寺,ogashima-ji temple,ogashima-ji,wihara ogashima-ji",https://geohack.toolforge.org/geohack.php?pagename=Category:%C5%8Cgashima-ji&params=34.642917_N_134.089722_E_globe:Earth_&language=en,34.642917,134.089722,JP,Japan,Asia,Eastern Asia,Okayama-shi,,
71,https://commons.wikimedia.org/wiki/Category:Iga-Hachimang%C5%AB,Iga-Hachimangū,Q11380641,"[""Shinto shrine"", ""Hachiman shrine""]",other,"伊賀八幡宮,iga hachimangu,iga-hachimangu,iga hachimangu,kuil iga hachimangu,sanctuaire d'iga hachimangu",https://geohack.toolforge.org/geohack.php?pagename=Category:Iga-Hachimang%C5%AB&params=34.971430555556_N_137.16467222222_E_globe:Earth_&language=en,34.971430555556,137.16467222222,JP,Japan,Asia,Eastern Asia,Okazaki,,
72,https://commons.wikimedia.org/wiki/Category:Nagoya_City_Nakamura_Library,Nagoya City Nakamura Library,Q34288697,"[""library"", ""public library""]",other,"名古屋市中村図書館,nagoyashinakamura library",https://geohack.toolforge.org/geohack.php?pagename=Category:Nagoya_City_Nakamura_Library&params=35.173778_N_136.853278_E_globe:Earth_&language=en,35.173778,136.853278,JP,Japan,Asia,Eastern Asia,Nagoya-shi,node/1423950425,
73,https://commons.wikimedia.org/wiki/Category:Sh%C5%8Dman-ji_(Nagoya),Shōman-ji (Nagoya),Q20983125,"[""Buddhist temple""]",other,"shoman-ji temple,shoman-ji (nagoya),shoman-ji temple (nagoya),勝鬘寺,shoman-ji, nagoya",https://geohack.toolforge.org/geohack.php?pagename=Category:Sh%C5%8Dman-ji_(Nagoya)&params=35.16327_N_136.90614_E_globe:Earth_&language=en,35.16327,136.90614,JP,Japan,Asia,Eastern Asia,Nagoya-shi,,
74,"https://commons.wikimedia.org/wiki/Category:Onuma_(Nanae,_Hokkaido)","Onuma (Nanae, Hokkaido)",Q10936312,"[""landslide-dammed lake"", ""group of lakes""]",other,"大沼 (七飯町),大沼,大沼公園,狭戸,小沼 (七飯町),蓴菜沼,長沼 (七飯町),円沼,onuma,lake onuma,onuma,онума (озеро, округ осима, хоккаидо)","https://geohack.toolforge.org/geohack.php?pagename=Category:Onuma_(Nanae,_Hokkaido)&params=41.9975_N_140.68388889_E_globe:Earth_&language=en",41.9975,140.68388889,JP,Japan,Asia,Eastern Asia,Nanae,,
75,https://commons.wikimedia.org/wiki/Category:Denz%C5%AB-in,Denzū-in,Q11381448,"[""Buddhist temple""]",other,"伝通院,傳通院,小石川伝通院,傳通院,denzu-in,denzu-in temple,denzu-in,denzu-in,wihara denzu-in",https://geohack.toolforge.org/geohack.php?pagename=Category:Denz%C5%AB-in&params=35.712194_N_139.746861_E_globe:Earth_&language=en,35.712194,139.746861,JP,Japan,Asia,Eastern Asia,Tokyo,,
76,https://commons.wikimedia.org/wiki/Category:Sugawara-in_Tenman-g%C3%BB,Sugawara-in Tenman-gû,Q17218751,"[""Shinto shrine"", ""Tenmangū (worship)""]",other,"菅原院天満宮神社,sugawara-in tenman-gu,菅原院天滿宮神社,sugawara-in tenman-gu,kuil sugawara-in tenman-gu,sanctuaire de sugawara-in tenman-gu",https://geohack.toolforge.org/geohack.php?pagename=Category:Sugawara-in_Tenman-g%C3%BB&params=35.019639_N_135.759028_E_globe:Earth_&language=en,35.019639,135.759028,JP,Japan,Asia,Eastern Asia,Kyoto,,
77,https://commons.wikimedia.org/wiki/Category:Echizen_Province,Echizen Province,Q9246585,"[""province of Japan""]",other,"에치젠국,越前国,越前國,echizen province,provincia echizen",https://geohack.toolforge.org/geohack.php?pagename=Category:Echizen_Province&params=35.96277778_N_136.37083333_E_globe:Earth_&language=en,35.96277778,136.37083333,JP,Japan,Asia,Eastern Asia,Ono,,
78,https://commons.wikimedia.org/wiki/Category:Kurayoshi_Park_Square,Kurayoshi Park Square,Q11386555,"[""park""]",other,"倉吉ハークスクエア,倉吉公園廣場,kurayoshi park square",https://geohack.toolforge.org/geohack.php?pagename=Category:Kurayoshi_Park_Square&params=35.431611_N_133.836333_E_globe:Earth_&language=en,35.431611,133.836333,JP,Japan,Asia,Eastern Asia,Kurayoshi,,
79,https://commons.wikimedia.org/wiki/Category:Odashirogahara,Odashirogahara,Q7077279,"[""raised bog""]",other,"odashirogahara,小田代ヶ原,小田代原,odashirogahara,小田代原,одасирогахара",https://geohack.toolforge.org/geohack.php?pagename=Category:Odashirogahara&params=36.77161_N_139.42322_E_globe:Earth_&language=en,36.77161,139.42322,JP,Japan,Asia,Eastern Asia,Nikko,,
80,https://commons.wikimedia.org/wiki/Category:Kodaira_Hirakushi_Denchu_Art_Museum,Kodaira Hirakushi Denchu Art Museum,Q11460717,"[""sculpture museum"", ""biographical museum""]",other,"小平市平櫛田中彫刻美術館,平櫛田中彫刻美術館,小平市平櫛田中雕刻美術館,kodaira hirakushi denchu art museum,hirakushi denchu art museum,متحف kodaira hirakushi denchu \u200b\u200bللفنون,kodaira hirakushi denchu art museum",https://geohack.toolforge.org/geohack.php?pagename=Category:Kodaira_Hirakushi_Denchu_Art_Museum&params=35.71797222_N_139.47555556_E_globe:Earth_&language=en,35.71797222,139.47555556,JP,Japan,Asia,Eastern Asia,Kokubunji,node/5406462611,
81,https://commons.wikimedia.org/wiki/Category:Nakatsu_Banshoen_Marugame_Museum_of_Art,Nakatsu Banshoen Marugame Museum of Art,Q11366422,"[""daimyō garden"", ""Japanese strolling garden""]",other,"中津万象園,万象園,nakazu bansho-en,bansho-en",https://geohack.toolforge.org/geohack.php?pagename=Category:Nakatsu_Banshoen_Marugame_Museum_of_Art&params=34.2855_N_133.769333_E_globe:Earth_&language=en,34.2855,133.769333,JP,Japan,Asia,Eastern Asia,Marugame,way/545623348,
82,https://commons.wikimedia.org/wiki/Category:Sankakuji,Sankakuji,Q11357215,"[""Buddhist temple""]",other,"三角寺,由霊山三角寺,sankaku-ji temple,sankaku-ji,sankaku-ji temple,sankaku-ji,sankaku-ji,wihara sankaku-ji",https://geohack.toolforge.org/geohack.php?pagename=Category:Sankakuji&params=33.967638888889_N_133.5865_E_globe:Earth_&language=en,33.967638888889,133.5865,JP,Japan,Asia,Eastern Asia,Kawanoecho,,
83,https://commons.wikimedia.org/wiki/Category:Mount_Shokanbetsu,Mount Shokanbetsu,Q6923625,"[""mountain""]",other,"mount shokanbetsu,shokanbetsu-dake,暑寒別岳,mont shokanbetsu,mount shokanbetsu,shokanbetsu-dake,shokanbetsu-dake,جبل مونت شوكانبيتسو,mont shokanbetsu,ရောခနဘဆတတောင",https://geohack.toolforge.org/geohack.php?pagename=Category:Mount_Shokanbetsu&params=43.71583333_N_141.52305556_E_globe:Earth_&language=en,43.71583333,141.52305556,JP,Japan,Asia,Eastern Asia,Rumoi,node/1366603201,
84,"https://commons.wikimedia.org/wiki/Category:Saihoin,_Taishi","Saihoin, Taishi",Q11628345,"[""Buddhist temple""]",other,"西方院,saiho-in temple,wihara saiho-in","https://geohack.toolforge.org/geohack.php?pagename=Category:Saihoin,_Taishi&params=34.5173_N_135.638678_E_globe:Earth_&language=en",34.5173,135.638678,JP,Japan,Asia,Eastern Asia,Tondabayashicho,,
85,https://commons.wikimedia.org/wiki/Category:Takasago-jinja,Takasago-jinja,Q11672641,"[""Shinto shrine""]",other,"高砂神社,takasago shrine,takasago-jinja,kuil takasago,sanctuaire de takasago,高砂神社",https://geohack.toolforge.org/geohack.php?pagename=Category:Takasago-jinja&params=34.743806_N_134.803556_E_globe:Earth_&language=en,34.743806,134.803556,JP,Japan,Asia,Eastern Asia,Kakogawacho-honmachi,,
86,https://commons.wikimedia.org/wiki/Category:Hatahisa-jinja,Hatahisa-jinja,Q11481867,"[""Shinto shrine"", ""Shikinaisha"", ""Hachiman shrine"", ""Himuro Shrines""]",other,"幡日佐神社,幡日佐氷室両神社,幡日佐神社,hatahisa shrine,hatahisa shrine,hatahisa-jinja,sanctuaire d’hatahisa,kuil hatahisa,hatahisa shrine",https://geohack.toolforge.org/geohack.php?pagename=Category:Hatahisa-jinja&params=35.094812_N_135.553456_E_globe:Earth_&language=en,35.094812,135.553456,JP,Japan,Asia,Eastern Asia,Kameoka,,
87,"https://commons.wikimedia.org/wiki/Category:Hofukuji_(Hofukuji,_Matsumoto)","Hofukuji (Hofukuji, Matsumoto)",Q11385876,"[""Buddhist temple""]",other,"保福寺 (松本市),hofuku-ji temple,wihara hofuku-ji","https://geohack.toolforge.org/geohack.php?pagename=Category:Hofukuji_(Hofukuji,_Matsumoto)&params=36.31361_N_138.03222_E_globe:Earth_&language=en",36.31361,138.03222,JP,Japan,Asia,Eastern Asia,Matsumoto,,
88,https://commons.wikimedia.org/wiki/Category:Tsukuba_Expo_Center,Tsukuba Expo Center,Q11272218,"[""technology museum"", ""building""]",other,"つくはエキスホセンター,つくは科学万博記念財団,築波博覽中心,筑波博覽中心,筑波博覽中心,tsukuba expo center,tsukuba expo’85 memorial foundation,筑波博覽中心",https://geohack.toolforge.org/geohack.php?pagename=Category:Tsukuba_Expo_Center&params=36.086694_N_140.110611_E_globe:Earth_&language=en,36.086694,140.110611,JP,Japan,Asia,Eastern Asia,Naka,way/382222852,
89,https://commons.wikimedia.org/wiki/Category:Komoro_Municipal_Toson_Memorial_Museum,Komoro Municipal Toson Memorial Museum,Q11463706,"[""biographical museum"", ""literary museum""]",other,"小諸市立藤村記念館,藤村記念館,長野県小諸市立藤村記念館,memorial hall of toson,toson shimazaki memorial museum,komoro municipal toson memorial museum,memorial hall of toson,salle commemorative de toson",https://geohack.toolforge.org/geohack.php?pagename=Category:Komoro_Municipal_Toson_Memorial_Museum&params=36.327333_N_138.417667_E_globe:Earth_&language=en,36.327333,138.417667,JP,Japan,Asia,Eastern Asia,Komoro,way/218251406,
